법원명,사건번호,매각기일,주소,감정가,최저가,태그,주거형태,건물평수,조회수,경매/공매,임대여부,할인율
서울남부지법,2022타경118125[1],D-18,"서울특별시 금천구 시흥대로88가길 33, 제2층 제201호 (독산동, 무송베스트빌)",280000000,224000000,#유찰1회#선순위임차인#임차권등기,다세대,12,39,경매,0.0,0.2
영동지원,2023타경10001[1],D-18,충청북도 옥천군 이원면 미동리 243,305064000,124954000,#유찰4회#농지취득자격증명,전,1215,39,경매,0.0,0.59
천안지원,2018타경6746[10],D-18,"충청남도 아산시 도고면 기곡로62번길 6-8, 지하층204호 (아이에프지앤드씨콘도)",88000000,5073000,#유찰8회#재매각,숙박시설,23,39,경매,0.0,0.94
천안지원,2018타경6746[16],D-18,"충청남도 아산시 도고면 기곡로62번길 6-8, 지하층304호 (아이에프지앤드씨콘도)",58000000,3344000,#유찰8회#재매각,숙박시설,17,39,경매,0.0,0.94
경주지원,2022타경13311[1],D-18,경상북도 경주시 외동읍 괘릉리 1027-1,1137438000,390142000,#유찰3회#농지취득자격증명,답,2025,39,경매,0.0,0.66
울산지법,2022타경2478[1],D-18,"울산광역시 동구 상진2길 25, 2층근린생활201호 (방어동,월드스카이파크)",355000000,173950000,#유찰2회,단지내상가,67,39,경매,0.0,0.51
울산지법,2022타경6296[1],D-18,울산광역시 울주군 서생면 명산리 산75-7,881864000,432114000,#유찰2회#법정지상권#형식적경매,임야,4318,39,경매,0.0,0.51
울산지법,2022타경8261[1],D-18,"경상남도 양산시 소주로 182, 106동 17층 1706호 (소주동,양산서창대동아파트)",74000000,51800000,#유찰1회,아파트,18,39,경매,0.0,0.3
전주지법,2022타경38784[1],D-18,"전라북도 전주시 덕진구 만성북로 23, 1동 1층103호 (만성동,골드타워)",301000000,147490000,#유찰2회,상가,10,39,경매,0.0,0.51
전주지법,2022타경40701[1],D-18,전라북도 김제시 검산동 464-9,297860000,208502000,#유찰1회#재매각#농지취득자격증명,답,425,39,경매,0.0,0.3
제주지법,2023타경21469[1],D-18,제주특별자치도 제주시 오라이동 590,1195625000,585857000,#유찰2회#법정지상권,임야,579,39,경매,0.0,0.51
서울남부지법,2022타경107255[1],D-18,"서울특별시 강서구 초록마을로26길 15-1, 제2층 제202호 (화곡동, 더존퍼스트)",196000000,51381000,#유찰6회#선순위임차인#임차권등기,다세대,9,38,경매,0.0,0.74
성남지원,2023타경51736[1],D-18,경기도 광주시 회덕동 173-7,441045000,308732000,#유찰1회,임야,183,38,경매,0.0,0.3
영월지원,2023타경147[1],D-18,"강원도 태백시 수아밭길 182, 101동 3층303호 (화전동,태백팔마아파트)",127000000,88900000,#유찰1회,아파트,26,38,경매,0.0,0.3
영동지원,2022타경1031[2],D-18,충청북도 옥천군 청성면 청성로 654-1 (주1동),2486214080,814683000,#유찰5회#선순위임차인,의료시설,682,38,경매,0.0,0.67
경주지원,2022타경11179[1],D-18,경상북도 경주시 외동읍 모화리 1066,294630000,144369000,#유찰2회#농지취득자격증명#맹지,답,775,38,경매,0.0,0.51
목포지원,2022타경54621[2],D-18,전라남도 함평군 월야면 용암리 99-26,1806000,647000,#유찰4회#특별매각조건#농지취득자격증명,답,13,38,경매,0.0,0.64
전주지법,2023타경31575[1],D-18,"전라북도 전주시 덕진구 만성중앙로 70, 1동 2층201호 (만성동,드림타워주건축물)",391000000,191590000,#유찰2회,상가,40,38,경매,0.0,0.51
서울남부지법,2021타경114980[6],D-18,"서울특별시 양천구 곰달래로6길 15-2, 제2층 제202호 (신월동, 디자인화이트빌)",183000000,93696000,#유찰3회#선순위임차인#임차권등기,다세대,9,37,경매,0.0,0.49
인천지법,2021타경527291[2],D-18,"인천광역시 남동구 문화서로49번길 48, 8층804호 (구월동,구월동 하이팰리스)",220000000,75460000,#유찰3회#선순위임차인#임차권등기,오피스텔(사무),14,37,경매,0.0,0.66
수원지법,2022타경66752[1],D-18,경기도 화성시 남양읍 장덕리 289-2,963768250,674638000,#유찰1회#농지취득자격증명,임야,1166,37,경매,0.0,0.3
천안지원,2018타경6746[26],D-18,"충청남도 아산시 도고면 기곡로62번길 6-8, 4층413호 (아이에프지앤드씨콘도)",121000000,9965000,#유찰7회#재매각,숙박시설,20,37,경매,0.0,0.92
울산지법,2022타경7909[1],D-18,"울산광역시 중구 태화로 307, 제3층",789000000,552300000,#유찰1회,상가,130,37,경매,0.0,0.3
목포지원,2022타경55525[4],D-18,전라남도 목포시 창평동 8-2 2층201호,32100000,14381000,#유찰3회#지분매각#특별매각조건,상가,12,37,경매,0.0,0.55
전주지법,2023타경31575[2],D-18,"전라북도 전주시 덕진구 만성중앙로 70, 1동 2층203호 (만성동,드림타워주건축물)",384000000,188160000,#유찰2회,상가,39,37,경매,0.0,0.51
서울남부지법,2022타경4172[1],D-18,"서울특별시 강서구 강서로41길 80, 제2층 제203호 (화곡동, 아줄리움)",20000,102400000,#유찰3회#선순위임차인#임차권등기,다세대,8,36,경매,0.0,-5119.0
의정부지법,2022타경2011[1],D-18,"경기도 포천시 왕방로142번길 21, 3층302호",42000000,29400000,#유찰1회#선순위임차인,다세대,17,36,경매,0.0,0.3
인천지법,2023타경501538[1],D-18,"인천광역시 부평구 경원대로1347번길 54, 8층803호 (부평동,디-바인아파트)",274000000,134260000,#유찰2회#선순위임차인#임차권등기,오피스텔(사무),21,36,경매,0.0,0.51
영동지원,2023타경10346[1],D-18,충청북도 영동군 황간면 서송원리 산62,92252800,73802000,#유찰1회#맹지,임야,7080,36,경매,0.0,0.2
천안지원,2018타경6746[21],D-18,"충청남도 아산시 도고면 기곡로62번길 6-8, 2층212호 (아이에프지앤드씨콘도)",75000000,6177000,#유찰7회#재매각,숙박시설,13,36,경매,0.0,0.92
천안지원,2018타경6746[55],D-18,"충청남도 아산시 도고면 기곡로62번길 6-8, 16층1602호 (아이에프지앤드씨콘도)",124000000,10212000,#유찰7회#재매각,숙박시설,24,36,경매,0.0,0.92
순천지원,2022타경5076[2],D-18,전라남도 고흥군 도양읍 용정리 1375-42,5294000,3706000,#유찰1회#농지취득자격증명,전,47,36,경매,0.0,0.3
의정부지법,2022타경76036[1],D-18,"경기도 포천시 소흘읍 호국로 402-2, 107동 2층201호 (그린포레빌)",196000000,137200000,#유찰1회#선순위임차인,다세대,18,35,경매,0.0,0.3
부천지원,2022타경41537[1],D-18,"경기도 김포시 봉화로51번길 32-4, 405동 3층301호 (사우동,울루물루타운하우스)",240000000,168000000,#유찰1회#선순위임차인#임차권등기,다세대,18,35,경매,0.0,0.3
천안지원,2018타경6746[39],D-18,"충청남도 아산시 도고면 기곡로62번길 6-8, 10층1013호 (아이에프지앤드씨콘도)",124000000,10212000,#유찰7회#재매각,숙박시설,20,35,경매,0.0,0.92
경주지원,2022타경896[1],D-18,경상북도 경주시 양남면 상계리 산70,1520645000,521581000,#유찰3회#재매각#특별매각조건,임야,20000,35,경매,0.0,0.66
포항지원,2023타경30257[1],D-18,"경상북도 포항시 남구 오천읍 정몽주로 164, 101동 6층 605호 (삼주용산타운)",54400000,38080000,#유찰1회,아파트,18,35,경매,0.0,0.3
순천지원,2022타경56982[1],D-18,"전라남도 순천시 도장길 50, 208동 1층 108호 (연향동,호반리젠시빌)",160000000,112000000,#유찰1회,아파트,19,35,경매,0.0,0.3
전주지법,2022타경38784[6],D-18,"전라북도 전주시 덕진구 만성북로 23, 1동 1층102호 (만성동,골드타워)",311000000,152390000,#유찰2회,상가,11,35,경매,0.0,0.51
서울남부지법,2022타경111797[3],D-18,"서울특별시 강서구 곰달래로31나길 19, 제3층 제301호 (화곡동, 대성아트빌)",238000000,77988000,#유찰5회#선순위임차인#임차권등기,다세대,9,34,경매,0.0,0.67
영동지원,2023타경10124[2],D-18,충청북도 영동군 상촌면 돈대리 464-1,112332000,71893000,#유찰2회#농지취득자격증명,전,1545,34,경매,0.0,0.36
대전지법,2022타경8207[1],D-18,"대전광역시 중구 대둔산로386번길 70-46, 1층101호 (산성동,대명주택)",153000000,74970000,#유찰2회,다세대,21,34,경매,0.0,0.51
경주지원,2022타경11636[2],D-18,경상북도 경주시 배동 508-1,964620000,472664000,#유찰2회#농지취득자격증명,답,1410,34,경매,0.0,0.51
상주지원,2022타경1253[2],D-18,경상북도 상주시 모동면 신흥리 55-2,4668000,785000,#유찰5회#지분매각#농지취득자격증명,답,59,34,경매,0.0,0.83
제주지법,2022타경27644[1],D-18,제주특별자치도 제주시 조천읍 함덕리 2471,198000000,97020000,#유찰2회#지분매각#선순위임차인#법정지상권#농지취득자격증명,과수원,303,34,경매,0.0,0.51
제주지법,2023타경21926[1],D-18,"제주특별자치도 서귀포시 일주서로 149, 102동 2층 202호 (강정동,서귀포강정코아루2차)",369000000,258300000,#유찰1회,연립,26,34,경매,0.0,0.3
서울남부지법,2022타경105464[1],D-18,"서울특별시 강서구 화곡로13길 66, 제3층 제304호 (화곡동, 해비치빌)",270000000,270000000,#유찰7회#선순위임차인#임차권등기,다세대,8,33,경매,0.0,0.0
서울남부지법,2022타경109398[2],D-18,"서울특별시 양천구 가로공원로71길 10-3, 제6층 제602호 (신월동, 수피아빌)",225850000,59205000,#유찰6회#선순위임차인#위반건축물#임차권등기,다세대,14,33,경매,0.0,0.74
부천지원,2022타경44772[1],D-18,"경기도 김포시 양촌읍 황금로 117, 나동 7층722호 (메카존)",296000000,207200000,#유찰1회,공장,61,33,경매,0.0,0.3
안산지원,2022타경4673[1],D-18,"경기도 시흥시 서울대학로278번길 70, 2층비204호 (배곧동,배곧두손지젤타워)",273000000,191100000,#유찰1회,상가,15,33,경매,0.0,0.3
영월지원,2022타경202540[1],D-18,강원도 정선군 남면 자뭇골길 288,2289021040,785135000,#유찰3회#선순위임차인#유치권,숙박시설,595,33,경매,0.0,0.66
대전지법,2023타경103161[3],D-18,"대전광역시 유성구 온천로 60, 5층502호 (봉명동,사이언스타운주상복합)",201000000,140700000,#유찰1회,오피스텔(사무),21,33,경매,0.0,0.3
홍성지원,2023타경36[1],D-18,충청남도 보령시 대천동 711-2,74012000,51808000,#유찰1회#농지취득자격증명,답,353,33,경매,0.0,0.3
천안지원,2018타경6746[20],D-18,"충청남도 아산시 도고면 기곡로62번길 6-8, 2층211호 (아이에프지앤드씨콘도)",75000000,6177000,#유찰7회#재매각,숙박시설,13,33,경매,0.0,0.92
천안지원,2018타경6746[53],D-18,"충청남도 아산시 도고면 기곡로62번길 6-8, 15층1504호 (아이에프지앤드씨콘도)",75000000,6177000,#유찰7회#재매각,숙박시설,12,33,경매,0.0,0.92
전주지법,2022타경38784[8],D-18,"전라북도 전주시 덕진구 만성북로 23, 1동 1층113호 (만성동,골드타워)",888000000,435120000,#유찰2회#선순위임차인,상가,28,33,경매,0.0,0.51
제주지법,2022타경7541[1],D-18,제주특별자치도 서귀포시 성산읍 오조리 1957,217250000,152075000,#유찰1회,임야,416,33,경매,0.0,0.3
서울남부지법,2022타경111612[1],D-18,"서울특별시 강서구 곰달래로41길 33, 제102동 제3층 제301호 (화곡동, 동양하우징)",375000000,122880000,#유찰5회#선순위임차인#임차권등기,다세대,12,32,경매,0.0,0.67
의정부지법,2022타경3014[1],D-18,"경기도 포천시 내촌면 내촌로 34-40, 206동 5층502호 (삼성쉐르빌2차)",220000000,154000000,#유찰1회,다세대,22,32,경매,0.0,0.3
의정부지법,2023타경72642[1],D-18,경기도 연천군 전곡읍 늘목리 176-9,203760000,142632000,#유찰1회#농지취득자격증명,전,1285,32,경매,0.0,0.3
성남지원,2023타경51682[1],D-18,"경기도 광주시 초월읍 무들로 59-21, 이동 4층402호 (제이하우스)",285000000,199500000,#유찰1회#선순위임차인,다세대,18,32,경매,0.0,0.3
천안지원,2018타경6746[19],D-18,"충청남도 아산시 도고면 기곡로62번길 6-8, 2층210호 (아이에프지앤드씨콘도)",75000000,6177000,#유찰7회#재매각,숙박시설,13,32,경매,0.0,0.92
천안지원,2018타경6746[22],D-18,"충청남도 아산시 도고면 기곡로62번길 6-8, 3층313호 (아이에프지앤드씨콘도)",121000000,9965000,#유찰7회#재매각,숙박시설,20,32,경매,0.0,0.92
천안지원,2018타경6746[41],D-18,"충청남도 아산시 도고면 기곡로62번길 6-8, 11층1113호 (아이에프지앤드씨콘도)",124000000,10212000,#유찰7회#재매각,숙박시설,20,32,경매,0.0,0.92
천안지원,2022타경1229[2],D-18,충청남도 천안시 동남구 목천읍 송전리 418-5,116564000,81595000,#유찰1회#맹지,임야,767,32,경매,0.0,0.3
포항지원,2022타경36128[1],D-18,"경상북도 포항시 북구 흥해읍 동해대로1475번길 6, 2층209호 (수정3차아파트)",50000000,35000000,#유찰1회#임차권등기,아파트,20,32,경매,0.0,0.3
울산지법,2022타경109553[1],D-18,울산광역시 울주군 온산읍 덕신리 산58,450895000,220939000,#유찰2회#분묘기지권#맹지,임야,4400,32,경매,0.0,0.51
전주지법,2022타경38784[4],D-18,"전라북도 전주시 덕진구 만성북로 23, 1동 5층506호 (만성동,골드타워)",702000000,343980000,#유찰2회#선순위임차인,상가,80,32,경매,0.0,0.51
전주지법,2022타경38784[10],D-18,"전라북도 전주시 덕진구 만성북로 23, 1동 5층503호 (만성동,골드타워)",243000000,119070000,#유찰2회#선순위임차인,상가,26,32,경매,0.0,0.51
부천지원,2022타경41780[2],D-18,"경기도 부천시 삼작로280번길 9-6, 1동 5층501호 (도당동,더로즈빌)",298000000,102214000,#유찰3회#선순위임차인#임차권등기,다세대,15,31,경매,0.0,0.66
안산지원,2022타경4673[2],D-18,"경기도 시흥시 서울대학로278번길 70, 2층비205호 (배곧동,배곧두손지젤타워)",273000000,191100000,#유찰1회,상가,15,31,경매,0.0,0.3
영동지원,2023타경10438[2],D-18,충청북도 영동군 영동읍 산이리 466,109430000,87544000,#유찰1회#농지취득자격증명,전,1068,31,경매,0.0,0.2
대전지법,2023타경103161[2],D-18,"대전광역시 유성구 온천로 60, 7층705호 (봉명동,사이언스타운주상복합)",201000000,140700000,#유찰1회#선순위임차인#선순위전세권,오피스텔(사무),21,31,경매,0.0,0.3
천안지원,2018타경6746[38],D-18,"충청남도 아산시 도고면 기곡로62번길 6-8, 9층913호 (아이에프지앤드씨콘도)",124000000,10212000,#유찰7회#재매각,숙박시설,20,31,경매,0.0,0.92
천안지원,2018타경6746[43],D-18,"충청남도 아산시 도고면 기곡로62번길 6-8, 12층1213호 (아이에프지앤드씨콘도)",124000000,10212000,#유찰7회#재매각,숙박시설,20,31,경매,0.0,0.92
천안지원,2018타경6746[47],D-18,"충청남도 아산시 도고면 기곡로62번길 6-8, 13층1313호 (아이에프지앤드씨콘도)",124000000,10212000,#유찰7회#재매각,숙박시설,20,31,경매,0.0,0.92
포항지원,2022타경33389[1],D-18,경상북도 포항시 북구 송라면 중산리 237-1,421296000,206435000,#유찰2회#재매각#맹지,잡종지,973,31,경매,0.0,0.51
목포지원,2022타경55525[3],D-18,전라남도 목포시 창평동 8-2 4층401호,21800000,9766000,#유찰3회#지분매각#특별매각조건,다세대,10,31,경매,0.0,0.55
전주지법,2022타경38784[2],D-18,"전라북도 전주시 덕진구 만성북로 23, 1동 1층105호 (만성동,골드타워)",434000000,212660000,#유찰2회,상가,13,31,경매,0.0,0.51
전주지법,2022타경38784[3],D-18,"전라북도 전주시 덕진구 만성북로 23, 1동 1층111호 (만성동,골드타워)",824000000,403760000,#유찰2회#선순위임차인,상가,23,31,경매,0.0,0.51
전주지법,2022타경38784[7],D-18,"전라북도 전주시 덕진구 만성북로 23, 1동 1층106호 (만성동,골드타워)",424000000,207760000,#유찰2회,상가,13,31,경매,0.0,0.51
제주지법,2022타경26733[1],D-18,제주특별자치도 제주시 동성2길 17,413156600,289210000,#유찰1회#선순위임차인#위반건축물,상가,41,31,경매,0.0,0.3
서울남부지법,2022타경111797[2],D-18,"서울특별시 강서구 곰달래로31나길 19, 제2층 제201호 (화곡동, 대성아트빌)",226000000,74056000,#유찰5회#선순위임차인#임차권등기,다세대,9,30,경매,0.0,0.67
천안지원,2018타경6746[33],D-18,"충청남도 아산시 도고면 기곡로62번길 6-8, 5층513호 (아이에프지앤드씨콘도)",121000000,9965000,#유찰7회#재매각,숙박시설,20,30,경매,0.0,0.92
천안지원,2018타경6746[36],D-18,"충청남도 아산시 도고면 기곡로62번길 6-8, 7층713호 (아이에프지앤드씨콘도)",121000000,9965000,#유찰7회#재매각,숙박시설,20,30,경매,0.0,0.92
천안지원,2022타경3485[10],D-18,충청남도 천안시 서북구 신당동 468-7 대일아파트 102동 5층506호,73000000,51100000,#유찰1회#대지권미등기#선순위가처분#유치권,아파트,19,30,경매,0.0,0.3
전주지법,2022타경38784[5],D-18,"전라북도 전주시 덕진구 만성북로 23, 1동 1층101호 (만성동,골드타워)",325000000,159250000,#유찰2회#선순위임차인,상가,11,30,경매,0.0,0.51
제주지법,2022타경5699[1],D-18,"제주특별자치도 제주시 해안마을13길 30-25 (해안동,제이에스프라이빗타운제113동)",2078328780,1454830000,#유찰1회,상가,214,30,경매,0.0,0.3
제주지법,2022타경6647[1],D-18,"제주특별자치도 제주시 서부두2길 20, 6층613호 (건입동,호텔리젠트마린더블루)",180000000,88200000,#유찰2회,숙박시설,8,30,경매,0.0,0.51
서울남부지법,2022타경107101[4],D-18,"서울특별시 강서구 화곡로13길 66-29, 5층503호",174000000,139200000,#유찰1회#선순위임차인#임차권등기,다세대,12,29,경매,0.0,0.2
대전지법,2022타경8269[1],D-18,"대전광역시 중구 대둔산로386번길 70-46, 4층401호 (산성동,대명주택)",182000000,89180000,#유찰2회,다세대,21,29,경매,0.0,0.51
홍성지원,2023타경760[1],D-18,"충청남도 서천군 장항읍 성화로 156, 107동 4층401호 (장항이테크더리브아파트)",252000000,176400000,#유찰1회,아파트,26,29,경매,0.0,0.3
부산서부지원,2023타경100057[1],D-18,"부산광역시 사하구 다대로277번길 141, 103동 3층3036호 (장림동,장림삼경아파트)",167000000,133600000,#유찰1회,아파트,35,29,경매,0.0,0.2
부산서부지원,2023타경100712[1],D-18,"부산광역시 사하구 을숙도대로 741, 가동 3층309호 (구평동,영생아파트)",105000000,84000000,#유찰1회#선순위임차인,아파트,17,29,경매,0.0,0.2
순천지원,2022타경2466[1],D-18,전라남도 순천시 별량면 대곡리 59-1,127808000,71573000,#유찰2회#농지취득자격증명,전,605,29,경매,0.0,0.44
순천지원,2022타경5519[1],D-18,전라남도 고흥군 금산면 신촌리 813-2,36092000,25264000,#유찰1회#농지취득자격증명,전,390,29,경매,0.0,0.3
전주지법,2023타경1789[2],D-18,"전라북도 전주시 완산구 새터로 120, 7층701호",151000000,105700000,#유찰1회#선순위임차인,상가,26,29,경매,0.0,0.3
전주지법,2023타경32707[1],D-18,전라북도 김제시 금산면 청도리 산251,36118310,25283000,#유찰1회#지분매각#분묘기지권,임야,4751,29,경매,0.0,0.3
영동지원,2022타경1079[1],D-18,충청북도 옥천군 군서면 사양리 산90,294777600,235822000,#유찰1회,임야,22865,28,경매,0.0,0.2
천안지원,2023타경102389[1],D-18,충청남도 천안시 서북구 두정동 1413 2층203호,102000000,71400000,#유찰1회#선순위임차인,오피스텔(주거),10,28,경매,0.0,0.3
경주지원,2022타경1165[1],D-18,경상북도 경주시 외동읍 제내리 92,162324000,79539000,#유찰2회#농지취득자격증명,답,910,28,경매,0.0,0.51
부산서부지원,2022타경104335[1],D-18,"부산광역시 사상구 광장로 7, 4층4354호 (괘법동,르네시떼)",18000000,4718000,#유찰6회,상가,2,28,경매,0.0,0.74
전주지법,2023타경1703[1],D-18,"전라북도 임실군 임실읍 봉황10길 77, 가동 1층102호 (상원상아아파트)",44000000,30800000,#유찰1회#선순위임차인,아파트,19,28,경매,0.0,0.3
전주지법,2023타경1789[3],D-18,"전라북도 전주시 완산구 새터로 120, 7층702호",242000000,169400000,#유찰1회#선순위임차인,상가,41,28,경매,0.0,0.3
제주지법,2022타경5033[2],D-18,"제주특별자치도 서귀포시 중앙로47번길 25, 8층803호 (서귀동,비스타케이호텔(천지연))",198000000,47540000,#유찰4회,숙박시설,9,28,경매,0.0,0.76
서울남부지법,2021타경114980[14],D-18,"서울특별시 강서구 강서로18바길 19, 제2층 제204호 (화곡동, 동원라테라스)",236000000,120832000,#유찰3회#선순위임차인#임차권등기,다세대,9,27,경매,0.0,0.49
서울남부지법,2022타경109985[1],D-18,"서울특별시 강서구 초록마을로 150-2, 제에이동 제5층 제502호 (화곡동, 타운캐슬)",141000000,141000000,#유찰4회#선순위임차인#위반건축물#임차권등기,다세대,6,27,경매,0.0,0.0
인천지법,2022타경13065[2],D-18,"인천광역시 미추홀구 수봉로45번길 41, 2층202호",138000000,96600000,#유찰1회,다세대,17,27,경매,0.0,0.3
순천지원,2022타경3353[2],D-18,전라남도 광양시 진월면 신구리 650-1,1634000,732000,#유찰3회#지분매각#분묘기지권#형식적경매#특별매각조건#농지취득자격증명,전,25,27,경매,0.0,0.55
전주지법,2023타경32448[1],D-18,"전라북도 전주시 덕진구 솔내8길 7, 1동 5층503호 (송천동1가,뉴욕빌딩)",609000000,426300000,#유찰1회,상가,89,27,경매,0.0,0.3
서울남부지법,2021타경114980[2],D-18,"서울특별시 강서구 등촌로13바길 38-12, 제4층 제403호 (화곡동, 다원슈슈빌)",217000000,111104000,#유찰3회#선순위임차인#임차권등기,다세대,13,26,경매,0.0,0.49
서울남부지법,2022타경117740[1],D-18,"서울특별시 강서구 강서로10길 196, 제4층 제404호 (화곡동, 블루힐)",294000000,235200000,#유찰1회#선순위임차인,다세대,8,26,경매,0.0,0.2
성남지원,2022타경5194[1],D-18,"경기도 광주시 회덕길 112-117, 102동 1층102호 (회덕동,탑빌리지)",261000000,127890000,#유찰2회,다세대,18,26,경매,0.0,0.51
상주지원,2022타경71931[1],D-18,경상북도 상주시 화동면 판곡리 산66,39233400,27463000,#유찰1회,임야,5160,26,경매,0.0,0.3
순천지원,2022타경57411[1],D-18,전라남도 광양시 옥룡면 용곡리 산229-3,29752500,20827000,#유찰1회#분묘기지권#형식적경매,임야,6001,26,경매,0.0,0.3
순천지원,2022타경58902[2],D-18,전라남도 여수시 소라면 관기리 485-7,22176000,15523000,#유찰1회#지분매각#특별매각조건,답,30,26,경매,0.0,0.3
전주지법,2023타경1338[1],D-18,전라북도 임실군 지사면 충효로 2527-57,528440810,258936000,#유찰2회,기타건물,221,26,경매,0.0,0.51
전주지법,2023타경2478[3],D-18,전라북도 전주시 완산구 삼천동3가 779-2,421564000,295095000,#유찰1회#농지취득자격증명#맹지,답,1054,26,경매,0.0,0.3
제주지법,2022타경7251[2],D-18,제주특별자치도 서귀포시 대정읍 무릉리 2987,862338000,422546000,#유찰2회,임야,861,26,경매,0.0,0.51
서울남부지법,2022타경5892[1],D-18,"서울특별시 구로구 고척로22길 84, 제3층 제310호 (개봉동, 동도센트리움아파트)",265000000,212000000,#유찰1회#선순위임차인,오피스텔(사무),18,25,경매,0.0,0.2
부천지원,2022타경38326[1],D-18,"경기도 부천시 삼작로280번길 9-6, 2동 4층401호 (도당동,더로즈빌)",368000000,61850000,#유찰5회#선순위임차인#임차권등기,다세대,14,25,경매,0.0,0.83
홍성지원,2023타경1138[1],D-18,충청남도 서천군 화양면 완포리 202,205454000,143818000,#유찰1회,임야,1812,25,경매,0.0,0.3
상주지원,2022타경72118[1],D-18,경상북도 문경시 공평동 404-13 신평마을아파트 8층달님801호,54000000,37800000,#유찰1회#선순위임차인#임차권등기,아파트,12,25,경매,0.0,0.3
부산서부지원,2023타경100583[1],D-18,"부산광역시 북구 시랑로94번길 97, 201동 6층607호 (구포동,벽산그린필드2차)",87000000,69600000,#유찰1회,아파트,19,25,경매,0.0,0.2
제주지법,2022타경6227[1],D-18,"제주특별자치도 서귀포시 중정로 11, 2층232호 (서귀동,호텔윈스토리)",153000000,36735000,#유찰4회,숙박시설,7,25,경매,0.0,0.76
제주지법,2022타경7558[1],D-18,제주특별자치도 서귀포시 남원읍 위미리 445,683950600,478765000,#유찰1회#특별매각조건#농지취득자격증명,과수원,1308,25,경매,0.0,0.3
서울남부지법,2022타경111476[1],D-18,"서울특별시 강서구 곰달래로45길 34, 제6층 제604호 (화곡동, 이노셀)",203000000,66519000,#유찰5회#선순위임차인#위반건축물#임차권등기,다세대,9,24,경매,0.0,0.67
서울남부지법,2022타경117313[1],D-18,"서울특별시 양천구 지양로 120, 제102동 제5층 제502호 (신월동, 아레테시티)",297000000,237600000,#유찰1회#선순위임차인,다세대,16,24,경매,0.0,0.2
인천지법,2021타경527291[5],D-18,"인천광역시 남동구 문화서로49번길 48, 9층904호 (구월동,구월동 하이팰리스)",220000000,75460000,#유찰3회#선순위임차인#임차권등기,오피스텔(사무),14,24,경매,0.0,0.66
부천지원,2023타경30053[1],D-18,"경기도 김포시 봉화로51번길 34, 301동 2층206호 (사우동,울루물루 타운하우스)",256000000,179200000,#유찰1회#선순위임차인#임차권등기,연립,18,24,경매,0.0,0.3
경주지원,2022타경1165[2],D-18,경상북도 경주시 시래동 921,143115000,70127000,#유찰2회#농지취득자격증명,답,922,24,경매,0.0,0.51
상주지원,2022타경1550[1],D-18,"경상북도 상주시 냉림로 4, 4층403호 (복룡동,새빛힐즈2차)",229000000,160300000,#유찰1회#선순위임차인#선순위전세권,아파트,26,24,경매,0.0,0.3
포항지원,2022타경33389[3],D-18,경상북도 포항시 북구 송라면 중산리 237-4,2688000,645000,#유찰4회#농지취득자격증명,전,15,24,경매,0.0,0.76
울산지법,2022타경7121[1],D-18,울산광역시 울주군 범서읍 척과리 217,298701000,146364000,#유찰2회#농지취득자격증명#맹지,전,814,24,경매,0.0,0.51
순천지원,2022타경56579[1],D-18,전라남도 광양시 성황동 산163-34,29423400,16477000,#유찰2회,임야,1001,24,경매,0.0,0.44
의정부지법,2022타경82420[1],D-18,경기도 포천시 내촌면 금강로 2714-30,2753736000,1927615000,#유찰1회#선순위임차인#위반건축물#유치권,숙박시설,455,23,경매,0.0,0.3
인천지법,2021타경527291[3],D-18,"인천광역시 미추홀구 주안중로9번길 26, 8층804호 (주안동,편한자이캐슬)",237000000,81291000,#유찰3회#선순위임차인#임차권등기,오피스텔(사무),18,23,경매,0.0,0.66
부천지원,2022타경41780[1],D-18,"경기도 부천시 지봉로29번길 21-8, 3층302호 (역곡동,클래시안)",202000000,69286000,#유찰3회#선순위임차인#임차권등기,다세대,12,23,경매,0.0,0.66
안산지원,2022타경62426[4],D-18,경기도 안산시 단원구 대부남동 295,634156000,443909000,#유찰1회#농지취득자격증명,답,700,23,경매,0.0,0.3
안산지원,2022타경62976[1],D-18,"경기도 안산시 상록구 반석로 133, 5층502호",131000000,91700000,#유찰1회#선순위임차인#임차권등기,다세대,12,23,경매,0.0,0.3
영동지원,2023타경10247[2],D-18,충청북도 옥천군 이원면 용방리 689,44692000,35754000,#유찰1회#농지취득자격증명#맹지,답,746,23,경매,0.0,0.2
경주지원,2022타경13359[1],D-18,"경상북도 경주시 구매1길 39-6, 나동 2층203호 (시래동,동부이끌림)",222000000,76146000,#유찰3회,연립,21,23,경매,0.0,0.66
경주지원,2022타경13793[1],D-18,경상북도 경주시 안강읍 육통리 1524-12,181729250,127210000,#유찰1회,공장,101,23,경매,0.0,0.3
울산지법,2021타경5388[1],D-18,울산광역시 울주군 두서면 활천리 817-4,1751601600,858285000,#유찰2회#법정지상권,공장용지,2008,23,경매,0.0,0.51
제주지법,2022타경6760[1],D-18,제주특별자치도 제주시 애월읍 금성리 1148,1160749000,568767000,#유찰2회#농지취득자격증명,전,1652,23,경매,0.0,0.51
서울남부지법,2022타경117757[1],D-18,"서울특별시 구로구 개봉로1나길 44, 제102동 제6층 제603호 (개봉동, 대우스위트힐)",240000000,192000000,#유찰1회#선순위임차인,다세대,8,22,경매,0.0,0.2
